StartDate,FacilityLongName,numvisits
2013-11-17,Vancouver General Hospital,216
2013-11-18,Vancouver General Hospital,236
2013-11-19,Vancouver General Hospital,248
2013-11-20,Vancouver General Hospital,213
2013-11-21,Vancouver General Hospital,191
2013-11-22,Vancouver General Hospital,188
2013-11-23,Vancouver General Hospital,225
2013-11-24,Vancouver General Hospital,216
2013-11-25,Vancouver General Hospital,261
2013-11-26,Vancouver General Hospital,241
2013-11-27,Vancouver General Hospital,224
2013-11-28,Vancouver General Hospital,238
2013-11-29,Vancouver General Hospital,230
2013-11-30,Vancouver General Hospital,217
2013-12-01,Vancouver General Hospital,226
2013-12-02,Vancouver General Hospital,247
2013-12-03,Vancouver General Hospital,212
2013-12-04,Vancouver General Hospital,213
2013-12-05,Vancouver General Hospital,218
2013-12-06,Vancouver General Hospital,240
2013-12-07,Vancouver General Hospital,219
2013-12-08,Vancouver General Hospital,217
2013-12-09,Vancouver General Hospital,219
2013-12-10,Vancouver General Hospital,231
2013-12-11,Vancouver General Hospital,221
2013-12-12,Vancouver General Hospital,217
2013-12-13,Vancouver General Hospital,228
2013-12-14,Vancouver General Hospital,234
2013-12-15,Vancouver General Hospital,213
2013-12-16,Vancouver General Hospital,236
2013-12-17,Vancouver General Hospital,257
2013-12-18,Vancouver General Hospital,237
2013-12-19,Vancouver General Hospital,237
2013-12-20,Vancouver General Hospital,231
2013-12-21,Vancouver General Hospital,247
2013-12-22,Vancouver General Hospital,230
2013-12-23,Vancouver General Hospital,244
2013-12-24,Vancouver General Hospital,220
2013-12-25,Vancouver General Hospital,208
2013-12-26,Vancouver General Hospital,241
2013-12-27,Vancouver General Hospital,277
2013-12-28,Vancouver General Hospital,239
2013-12-29,Vancouver General Hospital,257
2013-12-30,Vancouver General Hospital,276
2013-12-31,Vancouver General Hospital,242
2014-01-01,Vancouver General Hospital,269
2014-01-02,Vancouver General Hospital,256
2014-01-03,Vancouver General Hospital,274
2014-01-04,Vancouver General Hospital,251
2014-01-05,Vancouver General Hospital,236
2014-01-06,Vancouver General Hospital,261
2014-01-07,Vancouver General Hospital,255
2014-01-08,Vancouver General Hospital,262
2014-01-09,Vancouver General Hospital,258
2014-01-10,Vancouver General Hospital,259
2014-01-11,Vancouver General Hospital,250
2014-01-12,Vancouver General Hospital,224
2014-01-13,Vancouver General Hospital,263
2014-01-14,Vancouver General Hospital,230
2014-01-15,Vancouver General Hospital,213
2014-01-16,Vancouver General Hospital,231
2014-01-17,Vancouver General Hospital,223
2014-01-18,Vancouver General Hospital,229
2014-01-19,Vancouver General Hospital,220
2014-01-20,Vancouver General Hospital,276
2014-01-21,Vancouver General Hospital,244
2014-01-22,Vancouver General Hospital,231
2014-01-23,Vancouver General Hospital,236
2014-01-24,Vancouver General Hospital,259
2014-01-25,Vancouver General Hospital,218
2014-01-26,Vancouver General Hospital,234
2014-01-27,Vancouver General Hospital,264
2014-01-28,Vancouver General Hospital,269
2014-01-29,Vancouver General Hospital,234
2014-01-30,Vancouver General Hospital,220
2014-01-31,Vancouver General Hospital,246
2014-02-01,Vancouver General Hospital,251
2014-02-02,Vancouver General Hospital,215
2014-02-03,Vancouver General Hospital,281
2014-02-04,Vancouver General Hospital,239
2014-02-05,Vancouver General Hospital,222
2014-02-06,Vancouver General Hospital,220
2014-02-07,Vancouver General Hospital,243
2014-02-08,Vancouver General Hospital,216
2014-02-09,Vancouver General Hospital,220
2014-02-10,Vancouver General Hospital,263
2014-02-11,Vancouver General Hospital,264
2014-02-12,Vancouver General Hospital,245
2014-02-13,Vancouver General Hospital,253
2014-02-14,Vancouver General Hospital,208
2014-02-15,Vancouver General Hospital,249
2014-02-16,Vancouver General Hospital,226
2014-02-17,Vancouver General Hospital,266
2014-02-18,Vancouver General Hospital,257
2014-02-19,Vancouver General Hospital,239
2014-02-20,Vancouver General Hospital,243
2014-02-21,Vancouver General Hospital,222
2014-02-22,Vancouver General Hospital,230
2014-02-23,Vancouver General Hospital,212
2014-02-24,Vancouver General Hospital,243
2014-02-25,Vancouver General Hospital,237
2014-02-26,Vancouver General Hospital,227
2014-02-27,Vancouver General Hospital,234
2014-02-28,Vancouver General Hospital,244
2014-03-01,Vancouver General Hospital,232
2014-03-02,Vancouver General Hospital,241
2014-03-03,Vancouver General Hospital,259
2014-03-04,Vancouver General Hospital,230
2014-03-05,Vancouver General Hospital,245
2014-03-06,Vancouver General Hospital,236
2014-03-07,Vancouver General Hospital,225
2014-03-08,Vancouver General Hospital,226
2014-03-09,Vancouver General Hospital,235
2014-03-10,Vancouver General Hospital,272
2014-03-11,Vancouver General Hospital,230
2014-03-12,Vancouver General Hospital,236
2014-03-13,Vancouver General Hospital,241
2014-03-14,Vancouver General Hospital,223
2014-03-15,Vancouver General Hospital,250
2014-03-16,Vancouver General Hospital,252
2014-03-17,Vancouver General Hospital,282
2014-03-18,Vancouver General Hospital,247
2014-03-19,Vancouver General Hospital,247
2014-03-20,Vancouver General Hospital,248
2014-03-21,Vancouver General Hospital,227
2014-03-22,Vancouver General Hospital,203
2014-03-23,Vancouver General Hospital,229
2014-03-24,Vancouver General Hospital,284
2014-03-25,Vancouver General Hospital,253
2014-03-26,Vancouver General Hospital,235
2014-03-27,Vancouver General Hospital,263
2014-03-28,Vancouver General Hospital,244
2014-03-29,Vancouver General Hospital,258
2014-03-30,Vancouver General Hospital,234
2014-03-31,Vancouver General Hospital,281
2014-04-01,Vancouver General Hospital,248
2014-04-02,Vancouver General Hospital,236
2014-04-03,Vancouver General Hospital,236
2014-04-04,Vancouver General Hospital,257
2014-04-05,Vancouver General Hospital,244
2014-04-06,Vancouver General Hospital,244
2014-04-07,Vancouver General Hospital,274
2014-04-08,Vancouver General Hospital,244
2014-04-09,Vancouver General Hospital,244
2014-04-10,Vancouver General Hospital,216
2014-04-11,Vancouver General Hospital,247
2014-04-12,Vancouver General Hospital,241
2014-04-13,Vancouver General Hospital,270
2014-04-14,Vancouver General Hospital,270
2014-04-15,Vancouver General Hospital,238
2014-04-16,Vancouver General Hospital,227
2014-04-17,Vancouver General Hospital,238
2014-04-18,Vancouver General Hospital,243
2014-04-19,Vancouver General Hospital,274
2014-04-20,Vancouver General Hospital,246
2014-04-21,Vancouver General Hospital,241
2014-04-22,Vancouver General Hospital,245
2014-04-23,Vancouver General Hospital,254
2014-04-24,Vancouver General Hospital,235
2014-04-25,Vancouver General Hospital,232
2014-04-26,Vancouver General Hospital,246
2014-04-27,Vancouver General Hospital,249
2014-04-28,Vancouver General Hospital,285
2014-04-29,Vancouver General Hospital,254
2014-04-30,Vancouver General Hospital,247
2014-05-01,Vancouver General Hospital,235
2014-05-02,Vancouver General Hospital,220
2014-05-03,Vancouver General Hospital,231
2014-05-04,Vancouver General Hospital,253
2014-05-05,Vancouver General Hospital,247
2014-05-06,Vancouver General Hospital,270
2014-05-07,Vancouver General Hospital,229
2014-05-08,Vancouver General Hospital,219
2014-05-09,Vancouver General Hospital,244
2014-05-10,Vancouver General Hospital,227
2014-05-11,Vancouver General Hospital,231
2014-05-12,Vancouver General Hospital,253
2014-05-13,Vancouver General Hospital,246
2014-05-14,Vancouver General Hospital,274
2014-05-15,Vancouver General Hospital,241
2014-05-16,Vancouver General Hospital,248
2014-05-17,Vancouver General Hospital,253
2014-05-18,Vancouver General Hospital,256
2014-05-19,Vancouver General Hospital,268
2014-05-20,Vancouver General Hospital,258
2014-05-21,Vancouver General Hospital,265
2014-05-22,Vancouver General Hospital,236
2014-05-23,Vancouver General Hospital,232
2014-05-24,Vancouver General Hospital,248
2014-05-25,Vancouver General Hospital,243
2014-05-26,Vancouver General Hospital,279
2014-05-27,Vancouver General Hospital,281
2014-05-28,Vancouver General Hospital,226
2014-05-29,Vancouver General Hospital,256
2014-05-30,Vancouver General Hospital,246
2014-05-31,Vancouver General Hospital,235
2014-06-01,Vancouver General Hospital,229
2014-06-02,Vancouver General Hospital,255
2014-06-03,Vancouver General Hospital,249
2014-06-04,Vancouver General Hospital,261
2014-06-05,Vancouver General Hospital,267
2014-06-06,Vancouver General Hospital,244
2014-06-07,Vancouver General Hospital,243
2014-06-08,Vancouver General Hospital,263
2014-06-09,Vancouver General Hospital,274
2014-06-10,Vancouver General Hospital,255
2014-06-11,Vancouver General Hospital,255
2014-06-12,Vancouver General Hospital,227
2014-06-13,Vancouver General Hospital,241
2014-06-14,Vancouver General Hospital,220
2014-06-15,Vancouver General Hospital,236
2014-06-16,Vancouver General Hospital,239
2014-06-17,Vancouver General Hospital,246
2014-06-18,Vancouver General Hospital,247
2014-06-19,Vancouver General Hospital,244
2014-06-20,Vancouver General Hospital,259
2014-06-21,Vancouver General Hospital,243
2014-06-22,Vancouver General Hospital,248
2014-06-23,Vancouver General Hospital,256
2014-06-24,Vancouver General Hospital,261
2014-06-25,Vancouver General Hospital,237
2014-06-26,Vancouver General Hospital,268
2014-06-27,Vancouver General Hospital,268
2014-06-28,Vancouver General Hospital,243
2014-06-29,Vancouver General Hospital,270
2014-06-30,Vancouver General Hospital,313
2014-07-01,Vancouver General Hospital,277
2014-07-02,Vancouver General Hospital,257
2014-07-03,Vancouver General Hospital,254
2014-07-04,Vancouver General Hospital,235
2014-07-05,Vancouver General Hospital,227
2014-07-06,Vancouver General Hospital,274
2014-07-07,Vancouver General Hospital,294
2014-07-08,Vancouver General Hospital,259
2014-07-09,Vancouver General Hospital,282
2014-07-10,Vancouver General Hospital,258
2014-07-11,Vancouver General Hospital,240
2014-07-12,Vancouver General Hospital,256
2014-07-13,Vancouver General Hospital,239
2014-07-14,Vancouver General Hospital,257
2014-07-15,Vancouver General Hospital,263
2014-07-16,Vancouver General Hospital,275
2014-07-17,Vancouver General Hospital,218
2014-07-18,Vancouver General Hospital,224
2014-07-19,Vancouver General Hospital,206
2014-07-20,Vancouver General Hospital,238
2014-07-21,Vancouver General Hospital,244
2014-07-22,Vancouver General Hospital,243
2014-07-23,Vancouver General Hospital,257
2014-07-24,Vancouver General Hospital,228
2014-07-25,Vancouver General Hospital,243
2014-07-26,Vancouver General Hospital,228
2014-07-27,Vancouver General Hospital,264
2014-07-28,Vancouver General Hospital,259
2014-07-29,Vancouver General Hospital,271
2014-07-30,Vancouver General Hospital,270
2014-07-31,Vancouver General Hospital,259
2014-08-01,Vancouver General Hospital,242
2014-08-02,Vancouver General Hospital,259
2014-08-03,Vancouver General Hospital,251
2014-08-04,Vancouver General Hospital,280
2014-08-05,Vancouver General Hospital,275
2014-08-06,Vancouver General Hospital,271
2014-08-07,Vancouver General Hospital,272
2014-08-08,Vancouver General Hospital,248
2014-08-09,Vancouver General Hospital,246
2014-08-10,Vancouver General Hospital,274
2014-08-11,Vancouver General Hospital,287
2014-08-12,Vancouver General Hospital,262
2014-08-13,Vancouver General Hospital,271
2014-08-14,Vancouver General Hospital,254
2014-08-15,Vancouver General Hospital,258
2014-08-16,Vancouver General Hospital,250
2014-08-17,Vancouver General Hospital,254
2014-08-18,Vancouver General Hospital,278
2014-08-19,Vancouver General Hospital,260
2014-08-20,Vancouver General Hospital,265
2014-08-21,Vancouver General Hospital,226
2014-08-22,Vancouver General Hospital,256
2014-08-23,Vancouver General Hospital,239
2014-08-24,Vancouver General Hospital,247
2014-08-25,Vancouver General Hospital,290
2014-08-26,Vancouver General Hospital,255
2014-08-27,Vancouver General Hospital,284
2014-08-28,Vancouver General Hospital,240
2014-08-29,Vancouver General Hospital,237
2014-08-30,Vancouver General Hospital,260
2014-08-31,Vancouver General Hospital,246
2014-09-01,Vancouver General Hospital,255
2014-09-02,Vancouver General Hospital,260
2014-09-03,Vancouver General Hospital,268
2014-09-04,Vancouver General Hospital,254
2014-09-05,Vancouver General Hospital,260
2014-09-06,Vancouver General Hospital,268
2014-09-07,Vancouver General Hospital,265
2014-09-08,Vancouver General Hospital,273
2014-09-09,Vancouver General Hospital,247
2014-09-10,Vancouver General Hospital,235
2014-09-11,Vancouver General Hospital,258
2014-09-12,Vancouver General Hospital,266
2014-09-13,Vancouver General Hospital,265
2014-09-14,Vancouver General Hospital,260
2014-09-15,Vancouver General Hospital,248
2014-09-16,Vancouver General Hospital,236
2014-09-17,Vancouver General Hospital,246
2014-09-18,Vancouver General Hospital,248
2014-09-19,Vancouver General Hospital,258
2014-09-20,Vancouver General Hospital,233
2014-09-21,Vancouver General Hospital,235
2014-09-22,Vancouver General Hospital,266
2014-09-23,Vancouver General Hospital,236
2014-09-24,Vancouver General Hospital,217
2014-09-25,Vancouver General Hospital,219
2014-09-26,Vancouver General Hospital,226
2014-09-27,Vancouver General Hospital,219
2014-09-28,Vancouver General Hospital,242
2014-09-29,Vancouver General Hospital,239
2014-09-30,Vancouver General Hospital,230
2014-10-01,Vancouver General Hospital,242
2014-10-02,Vancouver General Hospital,244
2014-10-03,Vancouver General Hospital,227
2014-10-04,Vancouver General Hospital,227
2014-10-05,Vancouver General Hospital,256
2014-10-06,Vancouver General Hospital,237
2014-10-07,Vancouver General Hospital,251
2014-10-08,Vancouver General Hospital,223
2014-10-09,Vancouver General Hospital,257
2014-10-10,Vancouver General Hospital,246
2014-10-11,Vancouver General Hospital,243
2014-10-12,Vancouver General Hospital,236
2014-10-13,Vancouver General Hospital,240
2014-10-14,Vancouver General Hospital,251
2014-10-15,Vancouver General Hospital,251
2014-10-16,Vancouver General Hospital,240
2014-10-17,Vancouver General Hospital,270
2014-10-18,Vancouver General Hospital,224
2014-10-19,Vancouver General Hospital,268
2014-10-20,Vancouver General Hospital,247
2014-10-21,Vancouver General Hospital,248
2014-10-22,Vancouver General Hospital,258
2014-10-23,Vancouver General Hospital,208
2014-10-24,Vancouver General Hospital,256
2014-10-25,Vancouver General Hospital,232
2014-10-26,Vancouver General Hospital,225
2014-10-27,Vancouver General Hospital,232
2014-10-28,Vancouver General Hospital,251
2014-10-29,Vancouver General Hospital,258
2014-10-30,Vancouver General Hospital,220
2014-10-31,Vancouver General Hospital,241
2014-11-01,Vancouver General Hospital,248
2014-11-02,Vancouver General Hospital,261
2014-11-03,Vancouver General Hospital,256
2014-11-04,Vancouver General Hospital,250
2014-11-05,Vancouver General Hospital,243
2014-11-06,Vancouver General Hospital,255
2014-11-07,Vancouver General Hospital,225
2014-11-08,Vancouver General Hospital,249
2014-11-09,Vancouver General Hospital,253
2014-11-10,Vancouver General Hospital,286
2014-11-11,Vancouver General Hospital,225
2014-11-12,Vancouver General Hospital,264
2014-11-13,Vancouver General Hospital,212
2014-11-14,Vancouver General Hospital,233
2014-11-15,Vancouver General Hospital,214
2014-11-16,Vancouver General Hospital,208
2014-11-17,Vancouver General Hospital,231
2014-11-18,Vancouver General Hospital,234
2014-11-19,Vancouver General Hospital,233
2014-11-20,Vancouver General Hospital,248
2014-11-21,Vancouver General Hospital,225
2014-11-22,Vancouver General Hospital,225
2014-11-23,Vancouver General Hospital,203
2014-11-24,Vancouver General Hospital,247
